"","Area_Name","Area_Code","Area_Type","Sex","Age_group","Age_band_type","Year","Population","Data_type","Annual_change","Percentage"
"10833","Chichester","E07000225","District","Female","0-15 years","broad years","2017",9537,"Estimates - ONS",194,0.153303327439318
"10834","Chichester","E07000225","District","Female","16-64 years","broad years","2017",34982,"Estimates - ONS",210,0.562321170229867
"10835","Chichester","E07000225","District","Female","65+ years","broad years","2017",17691,"Estimates - ONS",155,0.284375502330815
"10836","Chichester","E07000225","District","Male","0-15 years","broad years","2017",10214,"Estimates - ONS",161,0.176158118036632
"10837","Chichester","E07000225","District","Male","16-64 years","broad years","2017",33445,"Estimates - ONS",64,0.576816943189266
"10838","Chichester","E07000225","District","Male","65+ years","broad years","2017",14323,"Estimates - ONS",283,0.247024938774102
"10839","Crawley","E07000226","District","Female","0-15 years","broad years","2017",11598,"Estimates - ONS",126,0.20833857263468
"10840","Crawley","E07000226","District","Female","16-64 years","broad years","2017",35800,"Estimates - ONS",-294,0.643086816720257
"10841","Crawley","E07000226","District","Female","65+ years","broad years","2017",8271,"Estimates - ONS",49,0.148574610645063
"10842","Crawley","E07000226","District","Male","0-15 years","broad years","2017",12806,"Estimates - ONS",93,0.228698990981338
"10843","Crawley","E07000226","District","Male","16-64 years","broad years","2017",36590,"Estimates - ONS",51,0.653451201000089
"10844","Crawley","E07000226","District","Male","65+ years","broad years","2017",6599,"Estimates - ONS",93,0.117849808018573
"10845","England","E92000001","Country","Female","0-15 years","broad years","2017",5187091,"Estimates - ONS",51378,0.184342224144626
"10846","England","E92000001","Country","Female","16-64 years","broad years","2017",17490247,"Estimates - ONS",50184,0.621579808956288
"10847","England","E92000001","Country","Female","65+ years","broad years","2017",5461039,"Estimates - ONS",69668,0.194077966899086
"10848","England","E92000001","Country","Male","0-15 years","broad years","2017",5450880,"Estimates - ONS",57493,0.198350478054826
"10849","England","E92000001","Country","Male","16-64 years","broad years","2017",17460701,"Estimates - ONS",44638,0.635372341809464
"10850","England","E92000001","Country","Male","65+ years","broad years","2017",4569472,"Estimates - ONS",78002,0.16627718013571
"10851","Horsham","E07000227","District","Female","0-15 years","broad years","2017",12285,"Estimates - ONS",74,0.170734080106735
"10852","Horsham","E07000227","District","Female","16-64 years","broad years","2017",42658,"Estimates - ONS",357,0.592850988131306
"10853","Horsham","E07000227","District","Female","65+ years","broad years","2017",17011,"Estimates - ONS",388,0.236414931761959
"10854","Horsham","E07000227","District","Male","0-15 years","broad years","2017",13095,"Estimates - ONS",93,0.192042588138675
"10855","Horsham","E07000227","District","Male","16-64 years","broad years","2017",40846,"Estimates - ONS",360,0.599020355487769
"10856","Horsham","E07000227","District","Male","65+ years","broad years","2017",14247,"Estimates - ONS",347,0.208937056373555
"10857","Mid Sussex","E07000228","District","Female","0-15 years","broad years","2017",14203,"Estimates - ONS",199,0.186822582342418
"10858","Mid Sussex","E07000228","District","Female","16-64 years","broad years","2017",45291,"Estimates - ONS",133,0.595746080185205
"10859","Mid Sussex","E07000228","District","Female","65+ years","broad years","2017",16530,"Estimates - ONS",227,0.217431337472377
"10860","Mid Sussex","E07000228","District","Male","0-15 years","broad years","2017",14849,"Estimates - ONS",213,0.205320722888234
"10861","Mid Sussex","E07000228","District","Male","16-64 years","broad years","2017",44045,"Estimates - ONS",-101,0.609020892963316
"10862","Mid Sussex","E07000228","District","Male","65+ years","broad years","2017",13427,"Estimates - ONS",134,0.185658384148449
"10863","South East","E12000008","Region","Female","0-15 years","broad years","2017",845877,"Estimates - ONS",6549,0.183630180166099
"10864","South East","E12000008","Region","Female","16-64 years","broad years","2017",2811596,"Estimates - ONS",6383,0.610365194980219
"10865","South East","E12000008","Region","Female","65+ years","broad years","2017",948943,"Estimates - ONS",12382,0.206004624853682
"10866","South East","E12000008","Region","Male","0-15 years","broad years","2017",891656,"Estimates - ONS",7638,0.199279055625
"10867","South East","E12000008","Region","Male","16-64 years","broad years","2017",2795930,"Estimates - ONS",4811,0.624871351724887
"10868","South East","E12000008","Region","Male","65+ years","broad years","2017",786823,"Estimates - ONS",12715,0.175849592650113
"10869","West Sussex","E10000032","County","Female","0-15 years","broad years","2017",74872,"Estimates - ONS",864,0.171053112548891
"10870","West Sussex","E10000032","County","Female","16-64 years","broad years","2017",256059,"Estimates - ONS",362,0.58499424278978
"10871","West Sussex","E10000032","County","Female","65+ years","broad years","2017",106781,"Estimates - ONS",1319,0.24395264466133
"10872","West Sussex","E10000032","County","Male","0-15 years","broad years","2017",80099,"Estimates - ONS",848,0.193176748078458
"10873","West Sussex","E10000032","County","Male","16-64 years","broad years","2017",248472,"Estimates - ONS",756,0.59924609481455
"10874","West Sussex","E10000032","County","Male","65+ years","broad years","2017",86070,"Estimates - ONS",1316,0.207577157106991
"10875","Worthing","E07000229","District","Female","0-15 years","broad years","2017",9381,"Estimates - ONS",70,0.165516876334315
"10876","Worthing","E07000229","District","Female","16-64 years","broad years","2017",33453,"Estimates - ONS",83,0.590239426928031
"10877","Worthing","E07000229","District","Female","65+ years","broad years","2017",13843,"Estimates - ONS",25,0.244243696737654
"10878","Worthing","E07000229","District","Male","0-15 years","broad years","2017",9983,"Estimates - ONS",14,0.188518553488811
"10879","Worthing","E07000229","District","Male","16-64 years","broad years","2017",32333,"Estimates - ONS",138,0.610575016523463
"10880","Worthing","E07000229","District","Male","65+ years","broad years","2017",10639,"Estimates - ONS",56,0.200906429987725
"10881","Adur","E07000223","District","Female","0-4 years","5 years","2018",1731,"Estimates - ONS",-58,0.0527711724894823
"10882","Adur","E07000223","District","Female","10-14 years","5 years","2018",1647,"Estimates - ONS",101,0.0502103530272544
"10883","Adur","E07000223","District","Female","15-19 years","5 years","2018",1495,"Estimates - ONS",-35,0.0455764892384611
"10884","Adur","E07000223","District","Female","20-24 years","5 years","2018",1276,"Estimates - ONS",-2,0.0389000670690812
"10885","Adur","E07000223","District","Female","25-29 years","5 years","2018",1494,"Estimates - ONS",-67,0.0455460032924822
"10886","Adur","E07000223","District","Female","30-34 years","5 years","2018",1776,"Estimates - ONS",0,0.054143040058533
"10887","Adur","E07000223","District","Female","35-39 years","5 years","2018",2147,"Estimates - ONS",9,0.0654533260167063
"10888","Adur","E07000223","District","Female","40-44 years","5 years","2018",2133,"Estimates - ONS",-8,0.0650265227730017
"10889","Adur","E07000223","District","Female","45-49 years","5 years","2018",2367,"Estimates - ONS",-9,0.0721602341320651
"10890","Adur","E07000223","District","Female","5-9 years","5 years","2018",1927,"Estimates - ONS",24,0.0587464179013475
"10891","Adur","E07000223","District","Female","50-54 years","5 years","2018",2356,"Estimates - ONS",14,0.0718248887262972
"10892","Adur","E07000223","District","Female","55-59 years","5 years","2018",2153,"Estimates - ONS",23,0.0656362416925797
"10893","Adur","E07000223","District","Female","60-64 years","5 years","2018",1970,"Estimates - ONS",46,0.0600573135784403
"10894","Adur","E07000223","District","Female","65-69 years","5 years","2018",2077,"Estimates - ONS",-85,0.063319309798183
"10895","Adur","E07000223","District","Female","70-74 years","5 years","2018",2136,"Estimates - ONS",88,0.0651179806109384
"10896","Adur","E07000223","District","Female","75-79 years","5 years","2018",1553,"Estimates - ONS",17,0.0473446741052375
"10897","Adur","E07000223","District","Female","80-84 years","5 years","2018",1258,"Estimates - ONS",21,0.0383513200414609
"10898","Adur","E07000223","District","Female","85-89 years","5 years","2018",817,"Estimates - ONS",-7,0.0249070178647643
"10899","Adur","E07000223","District","Female","90+ years","5 years","2018",489,"Estimates - ONS",-10,0.0149076275836839
"10900","Adur","E07000223","District","Male","0-4 years","5 years","2018",1870,"Estimates - ONS",-47,0.0601924872050729
"10901","Adur","E07000223","District","Male","10-14 years","5 years","2018",1847,"Estimates - ONS",75,0.0594521518009463
"10902","Adur","E07000223","District","Male","15-19 years","5 years","2018",1648,"Estimates - ONS",-39,0.05304664113046
"10903","Adur","E07000223","District","Male","20-24 years","5 years","2018",1531,"Estimates - ONS",29,0.049280587118164
"10904","Adur","E07000223","District","Male","25-29 years","5 years","2018",1495,"Estimates - ONS",-57,0.0481218012682267
"10905","Adur","E07000223","District","Male","30-34 years","5 years","2018",1682,"Estimates - ONS",27,0.054141049988734
"10906","Adur","E07000223","District","Male","35-39 years","5 years","2018",1805,"Estimates - ONS",-28,0.0581002349760196
"10907","Adur","E07000223","District","Male","40-44 years","5 years","2018",1981,"Estimates - ONS",-16,0.0637654102423794
"10908","Adur","E07000223","District","Male","45-49 years","5 years","2018",2309,"Estimates - ONS",-17,0.0743232368751408
"10909","Adur","E07000223","District","Male","5-9 years","5 years","2018",2029,"Estimates - ONS",4,0.0653104580422957
"10910","Adur","E07000223","District","Male","50-54 years","5 years","2018",2387,"Estimates - ONS",-18,0.0768339395500048
"10911","Adur","E07000223","District","Male","55-59 years","5 years","2018",2046,"Estimates - ONS",126,0.0658576624714327
"10912","Adur","E07000223","District","Male","60-64 years","5 years","2018",1797,"Estimates - ONS",-16,0.0578427270093669
"10913","Adur","E07000223","District","Male","65-69 years","5 years","2018",1764,"Estimates - ONS",-49,0.0567805066469244
"10914","Adur","E07000223","District","Male","70-74 years","5 years","2018",1833,"Estimates - ONS",24,0.0590015128593041
"10915","Adur","E07000223","District","Male","75-79 years","5 years","2018",1290,"Estimates - ONS",78,0.0415231596227508
"10916","Adur","E07000223","District","Male","80-84 years","5 years","2018",927,"Estimates - ONS",38,0.0298387356358837
"10917","Adur","E07000223","District","Male","85-89 years","5 years","2018",561,"Estimates - ONS",-19,0.0180577461615219
"10918","Adur","E07000223","District","Male","90+ years","5 years","2018",265,"Estimates - ONS",-9,0.00852995139537129
"10919","Arun","E07000224","District","Female","0-4 years","5 years","2018",3788,"Estimates - ONS",-45,0.045646253584942
"10920","Arun","E07000224","District","Female","10-14 years","5 years","2018",3749,"Estimates - ONS",78,0.0451762947967127
"10921","Arun","E07000224","District","Female","15-19 years","5 years","2018",3575,"Estimates - ONS",-39,0.0430795555876895
"10922","Arun","E07000224","District","Female","20-24 years","5 years","2018",3419,"Estimates - ONS",-42,0.0411997204347721
"10923","Arun","E07000224","District","Female","25-29 years","5 years","2018",3841,"Estimates - ONS",-58,0.0462849155279204
"10924","Arun","E07000224","District","Female","30-34 years","5 years","2018",4106,"Estimates - ONS",113,0.049478225242812
"10925","Arun","E07000224","District","Female","35-39 years","5 years","2018",4262,"Estimates - ONS",29,0.0513580603957294
"10926","Arun","E07000224","District","Female","40-44 years","5 years","2018",4290,"Estimates - ONS",-35,0.0516954667052274
"10927","Arun","E07000224","District","Female","45-49 years","5 years","2018",5308,"Estimates - ONS",-134,0.0639625961005471
"10928","Arun","E07000224","District","Female","5-9 years","5 years","2018",4135,"Estimates - ONS",97,0.0498276817776492
"10929","Arun","E07000224","District","Female","50-54 years","5 years","2018",5905,"Estimates - ONS",107,0.0711565806280577
"10930","Arun","E07000224","District","Female","55-59 years","5 years","2018",5788,"Estimates - ONS",124,0.0697467042633697
"10931","Arun","E07000224","District","Female","60-64 years","5 years","2018",5508,"Estimates - ONS",170,0.0663726411683899
"10932","Arun","E07000224","District","Female","65-69 years","5 years","2018",6053,"Estimates - ONS",-258,0.0729400139782614
"10933","Arun","E07000224","District","Female","70-74 years","5 years","2018",6542,"Estimates - ONS",240,0.078832574169137
"10934","Arun","E07000224","District","Female","75-79 years","5 years","2018",4737,"Estimates - ONS",237,0.057081917431856
"10935","Arun","E07000224","District","Female","80-84 years","5 years","2018",3693,"Estimates - ONS",102,0.0445014821777167
"10936","Arun","E07000224","District","Female","85-89 years","5 years","2018",2510,"Estimates - ONS",-100,0.0302460656014267
"10937","Arun","E07000224","District","Female","90+ years","5 years","2018",1777,"Estimates - ONS",-38,0.021413250427783
"10938","Arun","E07000224","District","Male","0-4 years","5 years","2018",3944,"Estimates - ONS",-87,0.0513267656589581
